id_chemical,cherry-initial-fluorescence,cherry-final-fluorescence,cherry-lagtime2,cherry-doubletime  ,sapphire-initial-fluorescence,sapphire-final-fluorescence,sapphire-lagtime2,sapphire-doubletime,venus-initial-fluorescence,venus-final-fluorescence,venus-lagtime2,venus-doubletime,F-Cherry,F-Sapphire,F-Venus,HitRatio-Cherry,HitRatio-Sapphire,HitRatio-Venus,MIY-Cherry,MIY-Sapphire,MIY-Venus,DT-Cherry,DT-Sapphire,DT-Venus,Label
20011_2fae4c90-22f6-43a2-b822-5a7a61b83621, 2838.00000, 61670.00000, 0.00000, 1.67095, 4457.00000, 79889.00000, 0.53282, 2.47163, 6272.00000, 56749.00000, 0.00000, 2.27745, 0.00162, 0.00236, 0.00835, 1.08268, 1.08739, 1.07002, 0.00000, -0.04463, 0.00000, 0.94945, 0.99093, 0.95072,Inactive
20022_e0da19e9-8db4-488f-848c-f1d58cceed93, 2694.00000, 55751.00000, 0.00000, 1.62908, 4464.00000, 76372.00000, 0.00000, 2.74348, 6194.00000, 51959.00000, 0.00000, 2.27940, -0.00103, 0.00247, 0.00670, 0.97641, 1.03659, 0.97013, 0.00000, -0.57745, 0.00000, 0.92566, 1.09992, 0.95153,Inactive
20027_4bbadb1b-5522-4c82-94a3-472cf3943774, 2874.00000, 54711.00000, 0.00000, 1.73658, 4265.00000, 73584.00000, 0.49494, 2.48542, 6037.00000, 50912.00000, 0.00000, 2.29474, 0.00228, -0.00040, 0.00337, 0.95396, 0.99926, 0.95127, 0.00000, -0.08250, 0.00000, 0.98674, 0.99646, 0.95793,Inactive
20030_96f4ac77-8cd6-45c0-b0f9-62a9321a4837, 2867.00000, 58234.00000, 0.00000, 1.77210, 4374.00000, 77070.50000, 0.48657, 2.56456, 6145.00000, 54149.00000, 0.00000, 2.46500, 0.00215, 0.00117, 0.00566, 1.01892, 1.04795, 1.01759, 0.00000, -0.09088, 0.00000, 1.00693, 1.02819, 1.02901,Inactive
20031_4e4601af-d3ff-4e06-a6d8-83a889fc8347, 2704.00000, 56799.00000, 0.00000, 1.65861, 4475.00000, 75612.00000, 0.63718, 2.45301, 6176.00000, 50572.00000, 0.00000, 2.30401, -0.00085, 0.00262, 0.00632, 0.99551, 1.02547, 0.94111, 0.00000, 0.05973, 0.00000, 0.94244, 0.98347, 0.96180,Inactive
20046_cb30ba6c-e002-44c8-8e19-f1be3d4a65f7, 2564.00000, 55607.00000, 0.00000, 1.77046, 4340.00000, 70284.00000, 0.77293, 2.46820, 5853.00000, 51168.00000, 0.00000, 2.31185, -0.00342, 0.00068, -0.00053, 0.97615, 0.95061, 0.96059, 0.00000, 0.19548, 0.00000, 1.00599, 0.98956, 0.96508,Inactive
20066_301588de-7049-479b-91bc-350c836c9052, 2839.00000, 57843.50000, 0.00000, 1.77112, 4236.00000, 73721.00000, 0.49703, 2.51151, 5773.00000, 54208.50000, 0.00000, 2.40671, 0.00164, -0.00082, -0.00223, 1.01225, 1.00166, 1.02674, 0.00000, -0.08042, 0.00000, 1.00637, 1.00692, 1.00468,Inactive
20071_369bfdc4-03dd-411f-b1f1-5fc8073cf179, 3155.00000, 57186.00000, 0.00000, 1.91204, 4358.00000, 76010.00000, 0.53827, 2.46654, 5944.00000, 52137.00000, 0.00000, 2.40339, 0.00745, 0.00094, 0.00140, 0.99433, 1.03290, 0.97920, 0.00000, -0.03917, 0.00000, 1.08644, 0.98889, 1.00329,Inactive
20089_06f64332-dee7-4eb9-a242-f34f35050396, 2648.00000, 52164.00000, 0.00000, 1.84106, 4157.00000, 69325.00000, 0.67346, 2.47285, 5728.00000, 49700.00000, 0.00000, 2.31172, -0.00188, -0.00196, -0.00318, 0.91124, 0.93943, 0.93212, 0.00000, 0.09601, 0.00000, 1.04611, 0.99142, 0.96502,Inactive
20093_f18c05c8-a394-46f7-9181-22e2101cde37, 2752.00000, 57685.00000, 0.00000, 1.68312, 4330.00000, 75550.00000, 0.51478, 2.48176, 6089.00000, 54109.00000, 0.00000, 2.44145, 0.00004, 0.00053, 0.00447, 1.01093, 1.02667, 1.01793, 0.00000, -0.06267, 0.00000, 0.95637, 0.99499, 1.01918,Inactive
20096_60712421-fa3d-4ee6-a0b2-c0e5f042f3db, 2961.00000, 58048.00000, 0.00000, 1.78780, 4458.00000, 75421.00000, 0.47191, 2.59864, 6300.00000, 53672.00000, 0.00000, 2.48397, 0.00388, 0.00238, 0.00895, 1.01377, 1.02296, 1.00420, 0.00000, -0.10554, 0.00000, 1.01585, 1.04185, 1.03693,Inactive
20100_f0088763-a8de-4f00-9446-b97c2a4b57a3, 2604.00000, 55071.00000, 0.00000, 1.65848, 4346.00000, 73370.00000, 0.61929, 2.46508, 6045.00000, 51849.50000, 0.00000, 2.43270, -0.00269, 0.00076, 0.00354, 0.96555, 0.99501, 0.97097, 0.00000, 0.04184, 0.00000, 0.94237, 0.98831, 1.01552,Inactive
20107_f871be43-fa01-4fa9-aa3f-a85e060e7c95, 2851.00000, 55230.50000, 0.00000, 1.73845, 4303.00000, 71964.00000, 0.53876, 2.49900, 6079.00000, 50533.00000, 0.00000, 2.44466, 0.00186, 0.00014, 0.00426, 0.96394, 0.97536, 0.94234, 0.00000, -0.03868, 0.00000, 0.98781, 1.00190, 1.02052,Inactive
20124_30ea4384-db0d-4dfd-90c8-88c8de099cbd, 2800.00000, 57910.00000, 0.00000, 1.74384, 4207.00000, 73513.00000, 0.52705, 2.48448, 5782.00000, 53157.00000, 0.00000, 2.22545, 0.00092, -0.00124, -0.00204, 1.01419, 0.99908, 1.00426, 0.00000, -0.05040, 0.00000, 0.99087, 0.99608, 0.92901,Inactive
20164_fa3fc51e-f24d-48f4-ac5c-7e46660b565f, 2385.00000, 55175.00000, 0.00000, 1.62320, 4098.00000, 69332.00000, 0.51988, 2.51539, 5582.00000, 51808.00000, 0.00000, 2.23381, -0.00672, -0.00281, -0.00627, 0.97149, 0.94038, 0.97990, 0.00000, -0.05757, 0.00000, 0.92232, 1.00848, 0.93250,Inactive
20171_7d25a3dd-3dff-47d2-8dda-b3fe5f144f1e, 2777.00000, 58065.00000, 0.00000, 1.68383, 4300.00000, 74219.00000, 0.54047, 2.50893, 5848.00000, 53716.00000, 0.00000, 2.25188, 0.00050, 0.00010, -0.00064, 1.01746, 1.00791, 1.01471, 0.00000, -0.03698, 0.00000, 0.95677, 1.00589, 0.94004,Inactive
20176_02e7f8aa-24ca-4610-9f4a-93ae1f070a99, 2760.00000, 54171.00000, 0.00000, 1.74930, 4132.00000, 72166.00000, 0.57809, 2.46757, 5776.00000, 50320.00000, 0.00000, 2.27083, 0.00018, -0.00232, -0.00216, 0.94612, 0.98074, 0.94425, 0.00000, 0.00065, 0.00000, 0.99397, 0.98930, 0.94795,Inactive
20221_8588660d-5db8-4206-8966-7586c93b3374, 2459.00000, 55714.00000, 0.00000, 1.63964, 4217.00000, 70515.00000, 0.65605, 2.45159, 5796.00000, 52423.50000, 0.00000, 2.39848, -0.00536, -0.00110, -0.00174, 0.98005, 0.95572, 0.98842, 0.00000, 0.07861, 0.00000, 0.93166, 0.98290, 1.00124,Inactive
20223_c5a4be4f-4f6f-4de7-8d1a-9eef414109e8, 2538.00000, 56357.50000, 0.00000, 1.71842, 4070.00000, 71071.00000, 0.00000, 2.65689, 5439.00000, 51023.50000, 0.00000, 2.37114, -0.00390, -0.00321, -0.00931, 0.99044, 0.96585, 0.96631, 0.00000, -0.57745, 0.00000, 0.97642, 1.06521, 0.98983,Inactive
20227_a2eb33c2-2315-4c7f-b545-6b787930f6e6, 2480.00000, 55847.00000, 0.00000, 1.78238, 4345.00000, 74598.00000, 0.64437, 2.42292, 6030.00000, 52126.00000, 0.00000, 2.24374, -0.00497, 0.00075, 0.00322, 0.98211, 1.01273, 0.97715, 0.00000, 0.06693, 0.00000, 1.01277, 0.97140, 0.93664,Inactive
20238_596ae97b-61f2-45b6-945c-0a511f2c9812, 2494.00000, 58376.00000, 0.00000, 1.58600, 4265.00000, 73954.00000, 0.00000, 2.62845, 5888.00000, 53363.00000, 0.00000, 2.41046, -0.00471, -0.00040, 0.00021, 1.02840, 1.00460, 1.00638, 0.00000, -0.57745, 0.00000, 0.90118, 1.05380, 1.00624,Inactive
20276_7c5ef37e-26cd-48d6-9921-b89fc842528b, 2851.00000, 52813.00000, 0.00000, 1.74093, 4234.00000, 72556.00000, 0.60348, 2.43233, 5884.00000, 49188.00000, 0.00000, 2.25495, 0.00186, -0.00085, 0.00013, 0.91945, 0.98489, 0.91796, 0.00000, 0.02604, 0.00000, 0.98922, 0.97517, 0.94132,Inactive
20283_52933c84-a45e-43a7-beb4-ed84fb96dead, 2892.00000, 57286.00000, 0.00000, 1.70831, 4374.00000, 71873.00000, 0.69176, 2.36270, 5927.00000, 51452.00000, 0.00000, 2.26484, 0.00261, 0.00117, 0.00104, 1.00101, 0.97303, 0.96504, 0.00000, 0.11432, 0.00000, 0.97068, 0.94726, 0.94545,Inactive
20292_c9cb204c-4c85-4451-a396-65d9f4926122, 2755.00000, 56202.00000, 0.00000, 1.70731, 4515.00000, 73794.00000, 0.65531, 2.48381, 6071.00000, 50317.00000, 0.00000, 2.30065, 0.00009, 0.00320, 0.00409, 0.98358, 0.99869, 0.93793, 0.00000, 0.07787, 0.00000, 0.97011, 0.99581, 0.96040,Inactive
20331_7aa8eeb8-c86d-4ce8-9e7b-1a5381a81236, 2448.00000, 56863.00000, 0.00000, 1.77301, 4103.00000, 70690.00000, 0.53736, 2.59508, 5631.00000, 53492.00000, 0.00000, 2.39776, -0.00556, -0.00274, -0.00524, 1.00140, 0.95988, 1.01456, 0.00000, -0.04009, 0.00000, 1.00744, 1.04042, 1.00094,Inactive
20332_d5443f9c-ac7e-4a25-86d1-a295b1fe9a5c, 2901.00000, 52727.00000, 0.00000, 1.78615, 4235.00000, 72036.00000, 0.49043, 2.49745, 5999.00000, 48960.00000, 0.00000, 2.28884, 0.00278, -0.00084, 0.00256, 0.91695, 0.97738, 0.91069, 0.00000, -0.08702, 0.00000, 1.01491, 1.00128, 0.95547,Inactive
20343_cf7703ba-eb1b-4b79-bc65-cec4aff62b39, 2586.00000, 54955.50000, 0.00000, 1.61210, 4295.00000, 74439.00000, 0.56556, 2.47018, 6048.00000, 50896.00000, 0.00000, 2.25633, -0.00302, 0.00003, 0.00360, 0.96376, 1.01116, 0.95069, 0.00000, -0.01189, 0.00000, 0.91601, 0.99035, 0.94190,Inactive
20375_ca95b192-af6c-403a-b4a7-875bea4b78dc, 2528.00000, 56644.00000, 0.00000, 1.67403, 4142.00000, 70542.00000, 0.56331, 2.51747, 5703.00000, 51461.00000, 0.00000, 2.29208, -0.00409, -0.00218, -0.00371, 0.99590, 0.95719, 0.96998, 0.00000, -0.01413, 0.00000, 0.95120, 1.00931, 0.95682,Inactive
20383_d7f6718d-e519-4f5e-b096-44b1be6e1200, 2940.00000, 54561.00000, 0.00000, 1.78939, 4261.00000, 71473.00000, 0.68561, 2.36072, 6093.00000, 53332.00000, 0.00000, 2.43436, 0.00350, -0.00046, 0.00456, 0.94998, 0.96889, 1.00138, 0.00000, 0.10817, 0.00000, 1.01675, 0.94646, 1.01622,Inactive
20385_381dd3bd-1c81-4d72-a351-08db92b17e27, 3185.00000, 59706.00000, 0.00000, 1.79866, 4372.00000, 75575.50000, 0.55302, 2.50664, 6004.00000, 54270.00000, 0.00000, 2.40626, 0.00801, 0.00114, 0.00267, 1.04016, 1.02643, 1.02315, 0.00000, -0.02442, 0.00000, 1.02202, 1.00497, 1.00449,Inactive
20387_4294c543-0d8d-4038-848f-e500e99e1737, 2637.00000, 55365.50000, 0.00000, 1.63928, 4323.00000, 72374.00000, 0.50980, 2.52178, 5815.00000, 48975.00000, 0.00000, 2.26113, -0.00208, 0.00043, -0.00134, 0.97036, 0.98099, 0.91491, 0.00000, -0.06765, 0.00000, 0.93146, 1.01104, 0.94390,Inactive
20392_d5476bec-3307-4b12-9422-999730bcac76, 3055.00000, 55662.00000, 0.00000, 1.92560, 4217.00000, 69944.00000, 0.59741, 2.48968, 5809.00000, 51369.50000, 0.00000, 2.45384, 0.00561, -0.00110, -0.00146, 0.96813, 0.94748, 0.96580, 0.00000, 0.01997, 0.00000, 1.09415, 0.99817, 1.02435,Inactive
20396_7ec52fdf-e3a9-4c56-8baf-1b6745cfa02a, 2540.00000, 54125.00000, 0.00000, 1.68743, 4167.00000, 70516.00000, 0.62119, 2.43941, 5716.00000, 51011.00000, 0.00000, 2.26750, -0.00386, -0.00182, -0.00343, 0.94932, 0.95645, 0.96017, 0.00000, 0.04375, 0.00000, 0.95882, 0.97801, 0.94656,Inactive
20405_c34bd90b-b6f4-48e8-89b1-94f6d36b6681, 2802.00000, 54674.50000, 0.00000, 1.70352, 4274.00000, 73474.00000, 0.64136, 2.33886, 5900.00000, 49805.00000, 0.00000, 2.23734, 0.00096, -0.00027, 0.00047, 0.95461, 0.99755, 0.93070, 0.00000, 0.06391, 0.00000, 0.96796, 0.93770, 0.93397,Inactive
20407_7796a338-dbf0-4a5d-9da9-f1b5e5626a29, 2701.00000, 54778.00000, 0.00000, 1.86297, 4190.00000, 70637.00000, 0.57540, 2.48185, 5814.00000, 51633.00000, 0.00000, 2.45023, -0.00090, -0.00148, -0.00136, 0.95837, 0.95786, 0.97128, 0.00000, -0.00205, 0.00000, 1.05856, 0.99503, 1.02284,Inactive
20413_c4c3605f-3823-4561-befd-e2793d3d0a09, 3238.00000, 54122.00000, 0.00000, 1.83663, 4398.00000, 74520.00000, 0.57799, 2.49442, 5920.00000, 49278.00000, 0.00000, 2.26265, 0.00898, 0.00151, 0.00089, 0.93642, 1.01084, 0.91911, 0.00000, 0.00054, 0.00000, 1.04359, 1.00007, 0.94454,Inactive
20416_91ee044c-52ce-4772-b2bd-1e5265d24524, 3156.00000, 56328.00000, 0.00000, 1.77375, 4429.00000, 77042.00000, 0.56397, 2.47944, 6280.00000, 51264.00000, 0.00000, 2.28545, 0.00747, 0.00196, 0.00852, 0.97852, 1.04675, 0.95358, 0.00000, -0.01348, 0.00000, 1.00786, 0.99406, 0.95406,Inactive
20420_d481be4c-b659-4381-96be-c9aa6ee56447, 2752.00000, 56242.00000, 0.00000, 1.70911, 4453.00000, 75008.00000, 0.64209, 2.48326, 6126.00000, 54000.00000, 0.00000, 2.43993, 0.00004, 0.00231, 0.00526, 0.98438, 1.01708, 1.01484, 0.00000, 0.06464, 0.00000, 0.97113, 0.99559, 1.01854,Inactive
20448_476b6f8b-50cf-4dbb-b365-2a7ebef5c28c, 2841.00000, 54964.00000, 0.00000, 1.78812, 4216.00000, 70507.00000, 0.58127, 2.49201, 5820.00000, 52020.00000, 0.00000, 2.43850, 0.00167, -0.00111, -0.00123, 0.95922, 0.95561, 0.97935, 0.00000, 0.00382, 0.00000, 1.01603, 0.99910, 1.01795,Inactive
20454_6cc99c85-8962-4e6d-8701-1063f617aafe, 2913.00000, 58390.00000, 0.00000, 1.78007, 4240.00000, 73811.00000, 0.00000, 2.67776, 5949.00000, 54307.00000, 0.00000, 2.26941, 0.00300, -0.00076, 0.00151, 1.02094, 1.00290, 1.02510, 0.00000, -0.57745, 0.00000, 1.01146, 1.07357, 0.94736,Inactive
20460_aabbc1b6-6d39-4add-9895-d6ccbe13f30f, 2716.00000, 48571.00000, 0.00000, 2.12341, 4177.00000, 62502.00000, 0.21250, 3.75519, 5656.00000, 56764.00000, 0.00000, 3.41519, -0.00063, -0.00167, -0.00471, 0.84387, 0.84078, 1.08339, 0.00000, -0.36495, 0.00000, 1.20654, 1.50554, 1.42566,Inactive
20464_9e182fb5-e04a-459b-a6dd-91089d40e292, 2814.00000, 56094.50000, 0.00000, 1.84998, 4382.00000, 72102.00000, 0.57302, 2.48499, 6015.00000, 52377.00000, 0.00000, 2.39740, 0.00118, 0.00128, 0.00290, 0.98052, 0.97621, 0.98279, 0.00000, -0.00443, 0.00000, 1.05118, 0.99629, 1.00079,Inactive
20486_8985be13-8e59-4a5b-8da3-9c942db4bec4, 2638.00000, 57944.00000, 0.00000, 1.70850, 4216.00000, 75057.00000, 0.00000, 2.68525, 5824.00000, 55496.00000, 0.00000, 2.25847, -0.00206, -0.00111, -0.00114, 1.01780, 1.02121, 1.05295, 0.00000, -0.57745, 0.00000, 0.97079, 1.07658, 0.94279,Inactive
20498_fd159909-2c68-4880-8221-f47142383120, 2504.00000, 56699.00000, 0.00000, 1.62682, 4309.00000, 73555.50000, 0.59722, 2.41128, 6013.00000, 51871.00000, 0.00000, 2.50322, -0.00453, 0.00023, 0.00286, 0.99735, 0.99822, 0.97210, 0.00000, 0.01977, 0.00000, 0.92438, 0.96674, 1.04496,Inactive
20503_8d3aaa2b-b0fc-49a4-bac6-939c67e8bcc4, 3236.00000, 54280.00000, 0.00000, 1.94547, 4478.00000, 73018.00000, 0.60550, 2.49734, 6183.00000, 50493.00000, 0.00000, 2.29093, 0.00894, 0.00267, 0.00647, 0.93936, 0.98804, 0.93929, 0.00000, 0.02805, 0.00000, 1.10544, 1.00124, 0.95634,Inactive
20513_725d19f2-afd0-4664-aa3a-edaab21e215c, 2532.00000, 48921.00000, 0.00000, 1.79336, 4267.00000, 72082.00000, 0.59956, 2.47184, 5880.00000, 47912.00000, 0.00000, 2.28873, -0.00401, -0.00037, 0.00004, 0.85370, 0.97758, 0.89100, 0.00000, 0.02212, 0.00000, 1.01901, 0.99102, 0.95542,Inactive
20522_8e73a31d-b391-4213-b03b-61947f3274f9, 2915.00000, 60391.00000, 0.00000, 1.81118, 4208.00000, 74462.00000, 0.47158, 2.49205, 5815.00000, 53264.00000, 0.00000, 2.28298, 0.00304, -0.00123, -0.00134, 1.05773, 1.01274, 1.00583, 0.00000, -0.10586, 0.00000, 1.02913, 0.99912, 0.95302,Inactive
20546_8e7bbac3-b929-4c3b-aa62-d1a900557956, 2454.00000, 55291.00000, 0.00000, 1.76704, 4158.00000, 70510.00000, 0.54090, 2.51368, 5882.00000, 50475.00000, 0.00000, 2.32489, -0.00545, -0.00195, 0.00008, 0.97236, 0.95649, 0.94529, 0.00000, -0.03654, 0.00000, 1.00405, 1.00779, 0.97052,Inactive
20551_c5448d21-eb54-464e-82a5-0ed54a272ed6, 2908.00000, 54636.00000, 0.00000, 1.74654, 4296.00000, 72277.00000, 0.00000, 2.72018, 5837.00000, 51152.00000, 0.00000, 2.42574, 0.00291, 0.00004, -0.00087, 0.95195, 0.97998, 0.96059, 0.00000, -0.57745, 0.00000, 0.99240, 1.09058, 1.01262,Inactive
20556_f565db11-3c1c-4605-9689-e1a7fb04f7c8, 2700.00000, 52908.00000, 0.00000, 1.70493, 4168.00000, 69977.00000, 0.51163, 2.50412, 5704.00000, 49586.00000, 0.00000, 2.24867, -0.00092, -0.00180, -0.00369, 0.92398, 0.94867, 0.93022, 0.00000, -0.06582, 0.00000, 0.96876, 1.00396, 0.93870,Inactive
20558_472cdff9-8f2f-465e-ad16-9434e08ebdd3, 2911.00000, 55275.00000, 0.00000, 1.75949, 4364.00000, 74568.00000, 0.51885, 2.57350, 5840.00000, 50532.00000, 0.00000, 2.28010, 0.00296, 0.00102, -0.00081, 0.96365, 1.01202, 0.94739, 0.00000, -0.05859, 0.00000, 0.99976, 1.03177, 0.95182,Inactive
20565_2951bbe7-4cfd-41c7-984f-705e62c6aa89, 2474.00000, 52598.50000, 0.00000, 1.62867, 4192.00000, 62131.00000, 0.52358, 2.48271, 5889.00000, 42612.00000, 0.00000, 2.42903, -0.00508, -0.00146, 0.00023, 0.92244, 0.83522, 0.77846, 0.00000, -0.05387, 0.00000, 0.92543, 0.99537, 1.01399,Inactive
20566_ee4d3856-9115-4a9a-bf42-672b9e7a6cd8, 2670.00000, 56404.00000, 0.00000, 1.72273, 4314.00000, 71223.00000, 0.64080, 2.48333, 5734.00000, 50359.00000, 0.00000, 2.26590, -0.00147, 0.00030, -0.00305, 0.98887, 0.96452, 0.94597, 0.00000, 0.06335, 0.00000, 0.97887, 0.99562, 0.94589,Inactive
20568_c30cb0d6-0a84-4bcb-8a85-873bc1bf8def, 2665.00000, 57955.00000, 0.00000, 1.70645, 4129.00000, 70811.00000, 0.65220, 2.44613, 5672.00000, 53122.00000, 0.00000, 2.35895, -0.00156, -0.00236, -0.00437, 1.01750, 0.96125, 1.00585, 0.00000, 0.07475, 0.00000, 0.96962, 0.98071, 0.98474,Inactive
20569_41e610b3-105d-4542-9b5f-fedb99dca150, 3266.00000, 62011.00000, 0.00000, 1.83017, 4361.00000, 78432.00000, 0.47324, 2.50940, 6070.00000, 56827.50000, 0.00000, 2.25198, 0.00950, 0.00098, 0.00407, 1.08108, 1.06777, 1.07596, 0.00000, -0.10421, 0.00000, 1.03992, 1.00607, 0.94008,Inactive
20577_ea608a62-2ca6-41ac-b6ba-edfd20860c06, 2637.00000, 56138.00000, 0.00000, 1.77188, 4299.00000, 71836.00000, 0.58770, 2.49304, 5760.00000, 50974.00000, 0.00000, 2.42479, -0.00208, 0.00009, -0.00250, 0.98458, 0.97358, 0.95845, 0.00000, 0.01025, 0.00000, 1.00680, 0.99951, 1.01222,Inactive
20578_f14574f2-e6f4-4dbc-8e86-ee559fe18518, 2914.00000, 57178.00000, 0.00000, 1.79963, 4297.00000, 73141.00000, 0.59599, 2.48884, 5993.00000, 55235.00000, 0.00000, 2.27915, 0.00302, 0.00006, 0.00244, 0.99862, 0.99242, 1.04384, 0.00000, 0.01854, 0.00000, 1.02257, 0.99783, 0.95143,Inactive
20588_3865c736-c373-4dbe-894e-b452e8c7f6ef, 2931.00000, 53876.00000, 0.00000, 1.75034, 4302.00000, 73818.00000, 0.54254, 2.45775, 6025.00000, 50080.00000, 0.00000, 2.23643, 0.00333, 0.00013, 0.00312, 0.93754, 1.00210, 0.93388, 0.00000, -0.03491, 0.00000, 0.99456, 0.98537, 0.93359,Inactive
20589_4314189e-0862-4528-8e53-346ee0a5c981, 2684.00000, 55048.50000, 0.00000, 1.77838, 4160.00000, 70520.00000, 0.64872, 2.44742, 5586.00000, 51245.00000, 0.00000, 2.24129, -0.00121, -0.00192, -0.00619, 0.96366, 0.95661, 0.96788, 0.00000, 0.07127, 0.00000, 1.01049, 0.98122, 0.93562,Inactive
20591_cafb826c-be7f-4ab5-935e-b6fda619a010, 2910.00000, 54514.00000, 0.00000, 1.93400, 4142.00000, 68076.00000, 0.60766, 2.51134, 5717.00000, 50312.00000, 0.00000, 2.27226, 0.00294, -0.00218, -0.00341, 0.94967, 0.92164, 0.94533, 0.00000, 0.03022, 0.00000, 1.09892, 1.00685, 0.94855,Inactive
20604_e38b3db5-5910-42ec-84fd-d952e9f30f0d, 2993.00000, 47262.00000, 0.00000, 2.19092, 4213.00000, 70414.00000, 0.58759, 2.86861, 5963.00000, 51278.00000, 0.00000, 2.68678, 0.00447, -0.00115, 0.00180, 0.81468, 0.95432, 0.96059, 0.00000, 0.01014, 0.00000, 1.24490, 1.15009, 1.12159,Inactive
20609_6cb8c460-a5f3-4278-a893-03ffef27da58, 2711.00000, 55335.00000, 0.00000, 1.68195, 4174.00000, 70528.00000, 0.67431, 2.32547, 5736.00000, 50946.00000, 0.00000, 2.40495, -0.00072, -0.00172, -0.00301, 0.96844, 0.95652, 0.95837, 0.00000, 0.09686, 0.00000, 0.95570, 0.93233, 1.00394,Inactive
20612_9bff94d3-c27e-437b-ab63-2b3a0fefc83a, 2864.00000, 57125.00000, 0.00000, 1.80428, 4388.00000, 75726.00000, 0.00000, 2.66112, 6131.00000, 53332.00000, 0.00000, 2.28027, 0.00210, 0.00137, 0.00536, 0.99856, 1.02837, 1.00057, 0.00000, -0.57745, 0.00000, 1.02521, 1.06690, 0.95189,Inactive
20614_fbb8b834-ed8b-4070-9d5a-ce50b7630eed, 2614.00000, 53928.00000, 0.00000, 1.69168, 4160.00000, 69550.00000, 0.65827, 2.35160, 5835.00000, 50430.00000, 0.00000, 2.42170, -0.00250, -0.00192, -0.00091, 0.94433, 0.94263, 0.94533, 0.00000, 0.08082, 0.00000, 0.96123, 0.94281, 1.01093,Inactive
20621_89d79e1a-c088-4f6d-b72d-fbb433122d7e, 2656.00000, 54348.00000, 0.00000, 1.74436, 4200.00000, 68680.00000, 0.66602, 2.47589, 5688.00000, 50275.00000, 0.00000, 2.38785, -0.00173, -0.00134, -0.00403, 0.95129, 0.92951, 0.94516, 0.00000, 0.08857, 0.00000, 0.99116, 0.99264, 0.99680,Inactive
20629_76a8a4d9-95fd-4512-8895-37a3bb9e543f, 2792.00000, 54120.00000, 0.00000, 1.71744, 4431.00000, 75284.00000, 0.56393, 2.47426, 6162.00000, 51246.00000, 0.00000, 2.26483, 0.00077, 0.00199, 0.00602, 0.94459, 1.02138, 0.95570, 0.00000, -0.01351, 0.00000, 0.97587, 0.99199, 0.94545,Inactive
20636_d1020aaf-aa99-499d-a113-648be31233a9, 2444.00000, 58433.00000, 0.00000, 1.61665, 4257.00000, 72890.00000, 0.63118, 2.47309, 5909.00000, 54333.00000, 0.00000, 2.27849, -0.00563, -0.00052, 0.00066, 1.03036, 0.98938, 1.02650, 0.00000, 0.05373, 0.00000, 0.91860, 0.99152, 0.95115,Inactive
20645_5955634f-fcef-4789-90bc-3e73c17fd8b0, 3080.00000, 57944.00000, 0.00000, 1.70489, 4412.00000, 79132.00000, 0.53237, 2.47384, 6000.00000, 54611.00000, 0.00000, 2.38548, 0.00607, 0.00172, 0.00259, 1.00966, 1.07712, 1.03046, 0.00000, -0.04507, 0.00000, 0.96874, 0.99182, 0.99581,Inactive
20675_68f75ba3-8441-467c-80f0-d2f324eaa6d7, 2704.00000, 53053.00000, 0.00000, 1.75339, 4251.00000, 71476.00000, 0.58057, 2.48578, 5971.00000, 50904.00000, 0.00000, 2.28041, -0.00085, -0.00061, 0.00197, 0.92657, 0.96908, 0.95250, 0.00000, 0.00312, 0.00000, 0.99630, 0.99660, 0.95195,Inactive
20676_6ccab20e-2b18-4cd9-82ef-d35f000f909c, 2680.00000, 55627.00000, 0.00000, 1.73169, 4137.00000, 69824.00000, 0.61429, 2.48174, 5675.00000, 51508.00000, 0.00000, 2.26970, -0.00129, -0.00225, -0.00430, 0.97438, 0.94691, 0.97157, 0.00000, 0.03684, 0.00000, 0.98397, 0.99498, 0.94748,Inactive
20677_ee05fdb6-4f8f-4148-bf99-bba0d7410618, 2770.00000, 55658.00000, 0.00000, 1.85041, 4124.00000, 70138.00000, 0.54095, 2.50365, 5676.00000, 52147.00000, 0.00000, 2.38408, 0.00037, -0.00244, -0.00428, 0.97330, 0.95162, 0.98510, 0.00000, -0.03649, 0.00000, 1.05142, 1.00377, 0.99523,Inactive
20679_23c38dc7-9b63-4b06-bef6-d60abdb7bf78, 2987.00000, 54607.50000, 0.00000, 1.83815, 4243.00000, 70488.00000, 0.60502, 2.49462, 5820.00000, 49786.00000, 0.00000, 2.43895, 0.00436, -0.00072, -0.00123, 0.94997, 0.95495, 0.93200, 0.00000, 0.02758, 0.00000, 1.04446, 1.00015, 1.01813,Inactive
20686_84f833fc-3d58-4141-a3d3-5379a7eab054, 2947.00000, 64979.50000, 0.00000, 1.74033, 7423.00000, 80570.00000, 0.70267, 3.27470, 6104.00000, 58399.00000, 0.00000, 2.24931, 0.00363, 0.04512, 0.00479, 1.14158, 1.05445, 1.10856, 0.00000, 0.12523, 0.00000, 0.98887, 1.31290, 0.93897,Inactive
20687_7bc90336-2ba1-4fe3-9cd1-1f71cf44fd70, 2829.00000, 56225.00000, 0.00000, 1.91065, 4275.00000, 67719.50000, 0.51559, 2.56370, 5862.00000, 51106.50000, 0.00000, 2.45589, 0.00145, -0.00026, -0.00034, 0.98265, 0.91458, 0.95910, 0.00000, -0.06186, 0.00000, 1.08565, 1.02784, 1.02521,Inactive
